method,query_kind,adapters,predicted_score,heldout_score,feasible,predicted_weights,heldout_weights,coefficient_regret,margins,obstructing_tasks,certificate_type,grid_points,primal_upper,dual_lower,certificate_gap,dual_weights,certificate_message,psd_projected,quadratic_min_eigenvalue,quadratic_psd_adjustment,unprojected_jet_max,error
magnitude_prune,pair,duyphu_4909ad74_a335_4972_9ed8+duyphu_0112d9da_9934_4614_b233,13.757762980461097,27.77461118698117,0,"[0.2000000000000009, 0.7999999999999992]","[0.2, 0.8]",0.0,"{""duyphu_0112d9da_9934_4614_b233"": -27.77461118698117, ""duyphu_4909ad74_a335_4972_9ed8"": -23.272112083435026}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,13.757762980461097,13.757762980461097,0.0,"[0.9999999999999996, 4.371503159461554e-16]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-29.947906732559282,29.947906732559282,13.757762980461097,
magnitude_prune,pair,duyphu_4909ad74_a335_4972_9ed8+phungkhaccuong_2b1522e6_bef2_7,11.861586941302939,4.730454158782926,0,"[0.3632907915463929, 0.6367092084536071]","[0.2, 0.8]",7.732367515563965,"{""duyphu_4909ad74_a335_4972_9ed8"": -4.730454158782926, ""phungkhaccuong_2b1522e6_bef2_7"": -4.602244567871061}",duyphu_4909ad74_a335_4972_9ed8,continuous_primal_dual_psd,4,11.861586941302939,11.861586941302939,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,202.88869738578785,0.0,11.861586941302937,
magnitude_prune,pair,duyphu_4909ad74_a335_4972_9ed8+phungkhaccuong_a992b7f5_9d18_c,31.020285791847837,43.61960000991818,0,"[0.46952379336324523, 0.5304762066367548]","[0.8, 0.2]",13.916075229644775,"{""duyphu_4909ad74_a335_4972_9ed8"": -38.54455060958859, ""phungkhaccuong_a992b7f5_9d18_c"": -43.61960000991818}",phungkhaccuong_a992b7f5_9d18_c,continuous_primal_dual_psd,4,31.020285791847837,31.020285791847837,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,7.812231779098418,0.0,31.020285791847837,
magnitude_prune,pair,duyphu_0112d9da_9934_4614_b233+phungkhaccuong_2b1522e6_bef2_7,9.424540495051167,5.535367202758756,0,"[0.6956499623627119, 0.3043500376372881]","[0.2, 0.8]",7.092082500457764,"{""duyphu_0112d9da_9934_4614_b233"": -5.535367202758756, ""phungkhaccuong_2b1522e6_bef2_7"": -0.7721096992492349}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,9.424540495051167,9.424540495050984,1.829647544582258e-13,"[0.1893252408435066, 0.8106747591564933]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,10.179728269577007,0.0,9.424540495051163,
magnitude_prune,pair,duyphu_0112d9da_9934_4614_b233+phungkhaccuong_a992b7f5_9d18_c,9.471984775896939,30.922892761230436,0,"[0.592429157445356, 0.40757084255464404]","[0.8, 0.2]",1.1742591857910156,"{""duyphu_0112d9da_9934_4614_b233"": -30.922892761230436, ""phungkhaccuong_a992b7f5_9d18_c"": -26.206985187530485}",duyphu_0112d9da_9934_4614_b233,continuous_primal_dual_psd,4,9.471984775896939,9.471984775892235,4.703792910731863e-12,"[0.34995627745955654, 0.6500437225404434]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-13.020485639572158,13.020485639572158,9.471984775896937,
magnitude_prune,pair,duyphu_0112d9da_9934_4614_b233+phungkhaccuong_731c6dec_a942_4,5.280139874346425,0.7038541674246521,0,"[0.47614049317985235, 0.5238595068201477]","[0.4, 0.6]",0.0,"{""duyphu_0112d9da_9934_4614_b233"": 6.075915622711214, ""phungkhaccuong_731c6dec_a942_4"": -0.7038541674246521}",phungkhaccuong_731c6dec_a942_4,continuous_primal_dual_psd,4,5.280139874346425,5.280139874346425,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-4.146784767716938,4.146784767716938,5.280139874346425,
magnitude_prune,pair,phungkhaccuong_2b1522e6_bef2_7+phungkhaccuong_a992b7f5_9d18_c,11.125208806992132,11.495450210571256,0,"[0.7999999999999708, 0.20000000000002915]","[0.6, 0.4]",0.10491609573364258,"{""phungkhaccuong_2b1522e6_bef2_7"": 0.21346502304080417, ""phungkhaccuong_a992b7f5_9d18_c"": -11.495450210571256}",phungkhaccuong_a992b7f5_9d18_c,continuous_primal_dual_psd,4,11.125208806992132,11.125208806992132,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,9.233057498931808,0.0,11.125208806992132,
magnitude_prune,pair,phungkhaccuong_2b1522e6_bef2_7+phungkhaccuong_731c6dec_a942_4,-0.6888341831831797,-0.8375702494172591,1,"[0.20000000000000023, 0.7999999999999998]","[0.4, 0.6]",0.12523982429459513,"{""phungkhaccuong_2b1522e6_bef2_7"": 9.011527824401888, ""phungkhaccuong_731c6dec_a942_4"": 0.8375702494172591}",phungkhaccuong_731c6dec_a942_4,continuous_primal_dual_psd,4,-0.6888341831831797,-0.6888341831831797,0.0,"[0.0, 1.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-3.4489508763854038,3.4489508763854038,-0.7578132007108879,
magnitude_prune,pair,phungkhaccuong_2b1522e6_bef2_7+denbeo_d9ae91c0_fed9_4fb4_8ddd,35.410232615470896,17.982199859619108,0,"[0.8, 0.19999999999999996]","[0.8, 0.2]",0.0,"{""denbeo_d9ae91c0_fed9_4fb4_8ddd"": -17.982199859619108, ""phungkhaccuong_2b1522e6_bef2_7"": -11.036542129516569}",denbeo_d9ae91c0_fed9_4fb4_8ddd,continuous_primal_dual_psd,4,35.410232615470896,35.410232615470896,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,0,22.253543138504053,0.0,35.410232615470896,
magnitude_prune,pair,phungkhaccuong_a992b7f5_9d18_c+phungkhaccuong_731c6dec_a942_4,1.6062504768372512,1.8363625526427896,0,"[0.20000000000000573, 0.7999999999999943]","[0.2, 0.8]",0.0,"{""phungkhaccuong_731c6dec_a942_4"": -1.2298643400981442, ""phungkhaccuong_a992b7f5_9d18_c"": -1.8363625526427896}",phungkhaccuong_a992b7f5_9d18_c,continuous_primal_dual_psd,4,1.6062504768372512,1.6062504768372512,0.0,"[1.0, 0.0]",primal=Optimization terminated successfully; dual=outer=Optimization terminated successfully; inner=Optimization terminated successfully,1,-13.02063465118409,13.02063465118409,1.3458377838135545,
